date,expiration,strike,bid,ask,vol,delta,gamma,theta,vega,rho,TTE,act_symbol_AAL,act_symbol_AAP,act_symbol_AAPL,act_symbol_ABBV,act_symbol_ABC,act_symbol_ABMD,act_symbol_ABT,act_symbol_ACN,act_symbol_ADBE,act_symbol_ADI,act_symbol_ADM,act_symbol_ADP,act_symbol_ADS,act_symbol_ADSK,act_symbol_AEE,act_symbol_AEP,act_symbol_AES,act_symbol_AFL,act_symbol_AGN,call_put_Put
2019-02-09,2019-02-22,0.07066666666666666,0.10541586073500966,0.10096066702918252,0.5229649840836743,0.00495000000000001,0.025641025641025637,0.9964583333333333,0.0052518500835521615,0.42309397163120577,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-03-08,0.041333333333333326,0.10154738878143132,0.10821098423056008,0.6405184174624827,0.97175,0.03434704830053667,0.9791666666666666,0.026975411792790643,0.47562056737588665,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-03-08,0.041333333333333326,0.000967117988394584,0.00543773790103317,0.6871305138699407,0.4674,0.036493738819320214,0.980625,0.030317498209596564,0.4233156028368795,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-03-08,0.04666666666666667,0.0725338491295938,0.07377197752401667,0.6587085038653931,0.9192,0.07251043530113298,0.9595833333333333,0.058247791835760336,0.4720744680851065,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-03-08,0.04666666666666667,0.0046421663442940036,0.00543773790103317,0.5845839017735334,0.42835,0.07322599880739415,0.969375,0.056338028169014086,0.41888297872340435,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-03-08,0.04933333333333333,0.0574468085106383,0.056552474170744965,0.5857207821737153,0.8896,0.09540846750149076,0.9554166666666667,0.0706612556696109,0.47007978723404265,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-03-08,0.04933333333333333,0.008510638297872339,0.00888163857168751,0.573669849931787,0.3909,0.09683959451401311,0.9608333333333333,0.07185485796132729,0.41467198581560294,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-03-08,0.052,0.04332688588007737,0.04386441906833424,0.5745793542519326,0.8438,0.11544424567680381,0.9485416666666666,0.08426832179517785,0.4656471631205675,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-03-08,0.052,0.013346228239845258,0.015769439912996192,0.5839017735334241,0.3426,0.11532498509242695,0.9525,0.08331343996180474,0.40913120567375894,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-03-08,0.05466666666666666,0.030754352030947774,0.03190139568606126,0.5397908140063664,0.7920499999999999,0.13273703041144902,0.94625,0.09286225829553593,0.4603280141843973,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-03-08,0.05466666666666666,0.020116054158607347,0.022657241254304874,0.5597999090495679,0.29075,0.1308288610614192,0.9495833333333333,0.09286225829553593,0.403590425531915,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-03-08,0.056,0.02553191489361702,0.02700743157513141,0.532969531605275,0.7636499999999999,0.13655336911150864,0.9460416666666667,0.09477202196228217,0.4574468085106384,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-03-08,0.056,0.024371373307543517,0.025919883994924776,0.5363801728058207,0.2627,0.1376267143709004,0.9504166666666667,0.09477202196228217,0.40093085106382986,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-03-08,0.057333333333333326,0.020502901353965184,0.020663404023926045,0.48976807639836284,0.73325,0.14430530709600475,0.9491666666666667,0.0945333015039389,0.454122340425532,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-03-08,0.057333333333333326,0.029400386847195356,0.028276237085372483,0.49226921327876294,0.23204999999999998,0.14561717352415027,0.95375,0.0945333015039389,0.39827127659574474,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
